network_id,noise_type,edge_operation,noise_level,avg_algebraic_connectivity,std_algebraic_connectivity
power_er,perturbed_hub_target,addition,100.0,0.2072888971634355,0.04578345039001153
power_er,perturbed_hub_target,addition,150.0,0.2735468799747314,0.049933175791283174
power_er,perturbed_hub_target,addition,200.0,0.32498440917271154,0.04502771895372462
power_er,perturbed_periphery_target,addition,5.0,0.05566490610386,0.010486292600992356
power_er,perturbed_periphery_target,addition,10.0,0.07079373855866625,0.014558304916252538
power_er,perturbed_periphery_target,addition,15.0,0.08563184887380616,0.018490402674034515
power_er,perturbed_periphery_target,addition,20.0,0.10276376778861294,0.02476594204168545
power_er,perturbed_periphery_target,addition,30.0,0.1460685177440992,0.02950312364933171
power_er,perturbed_periphery_target,addition,50.0,0.2595480117778404,0.04693544729484069
power_er,perturbed_periphery_target,removal,50.0,0.010705128396161598,0.002899600618779961
power_er,perturbed_periphery_target,removal,60.0,0.017367409109136454,0.00513869293299006
power_er,perturbed_periphery_target,removal,70.0,0.025650222925096076,0.006402046513382012
power_er,perturbed_periphery_target,removal,75.0,0.029277184461010818,0.0070942280335463525
power_er,perturbed_periphery_target,removal,80.0,0.03343777447824405,0.007855043982360496
power_er,perturbed_periphery_target,removal,85.0,0.0373099832177724,0.008995872819404314
power_er,perturbed_periphery_target,removal,90.0,0.04215625021625166,0.00854049116978303
power_er,perturbed_periphery_target,removal,95.0,0.04699660004571567,0.007665599042738259
power_er,perturbed_periphery_target,removal,98.0,0.04899327957907281,0.0056632727600463536
power_er,perturbed_periphery_target,addition,100.0,0.631333921352787,0.10121315906551351
power_er,perturbed_periphery_target,addition,150.0,1.0874902812163572,0.14842698019558198
power_er,perturbed_periphery_target,addition,200.0,1.4137447865793646,0.13660011260690194
power_er,perturbed_random_target,added_edges,5.0,0.05685994745785373,0.008647389691157546
power_er,perturbed_random_target,added_edges,10.0,0.0685001027698541,0.014872851432137322
power_er,perturbed_random_target,added_edges,15.0,0.07640996786185603,0.01669157175732343
power_er,perturbed_random_target,added_edges,20.0,0.08663507032651188,0.019756244454869072
power_er,perturbed_random_target,added_edges,30.0,0.11786050658018658,0.024435844365722877
power_er,perturbed_random_target,added_edges,50.0,0.17684421975937029,0.0354400470635203
power_er,perturbed_random_target,removed_edges,50.0,0.001663460718328392,0.0006273985164611375
power_er,perturbed_random_target,removed_edges,60.0,0.005892324208972312,0.0018045630153576291
power_er,perturbed_random_target,removed_edges,70.0,0.012369745549256605,0.003234702742656263
power_er,perturbed_random_target,removed_edges,75.0,0.01686980153830788,0.005246314049072572
power_er,perturbed_random_target,removed_edges,80.0,0.021024899435233165,0.005493678081191998
power_er,perturbed_random_target,removed_edges,85.0,0.027275197878639804,0.007096735060237424
power_er,perturbed_random_target,removed_edges,90.0,0.035480814742852404,0.00783668093728886
power_er,perturbed_random_target,removed_edges,95.0,0.04225504560167428,0.00723189206172864
power_er,perturbed_random_target,removed_edges,98.0,0.04700460727665076,0.005452474905816594
power_er,perturbed_random_target,added_edges,100.0,0.3585639886791214,0.0918656507465209
power_er,perturbed_random_target,added_edges,150.0,0.6242548692203055,0.10909078951308937
power_er,perturbed_random_target,added_edges,200.0,0.8291718119664406,0.1376577902340057
power_sbm,baseline,none,0.0,0.0038695406653931,0.0
power_sbm,perturbed_hub_target,addition,5.0,0.04937005433657919,0.004810948098056312
power_sbm,perturbed_hub_target,addition,10.0,0.06117549582770761,0.009459138350272133
power_sbm,perturbed_hub_target,addition,15.0,0.06893789686136623,0.011604343689535876
power_sbm,perturbed_hub_target,addition,20.0,0.07323170663492044,0.014345981984820936
power_sbm,perturbed_hub_target,addition,30.0,0.08745268392843025,0.020539038807056785
power_sbm,perturbed_hub_target,removal,50.0,0.0009735012323913811,0.0010060067194366867
power_sbm,perturbed_hub_target,addition,50.0,0.11732830862066837,0.026842836119557942
power_sbm,perturbed_hub_target,removal,60.0,0.00043702338923532104,0.00017103202661753245
power_sbm,perturbed_hub_target,removal,70.0,0.0013065329181223002,0.0003762644325546679
power_sbm,perturbed_hub_target,removal,75.0,0.0017534051069311829,0.0005381984185890568
power_sbm,perturbed_hub_target,removal,80.0,0.002369434991193413,0.0004908619240386464
power_sbm,perturbed_hub_target,removal,85.0,0.0029000995179557345,0.0005803933371484212
power_sbm,perturbed_hub_target,removal,90.0,0.003319692773585128,0.00041597000700660617
power_sbm,perturbed_hub_target,removal,95.0,0.0036414883853757496,0.00039624322827507084
power_sbm,perturbed_hub_target,removal,98.0,0.0037996581723730273,0.0001754748193065066
power_sbm,perturbed_hub_target,addition,100.0,0.18081482113842148,0.03960020999137975
power_sbm,perturbed_hub_target,addition,150.0,0.26388558056506517,0.05548208157333411
power_sbm,perturbed_hub_target,addition,200.0,0.31910181898152307,0.06247859238501622
power_sbm,perturbed_periphery_target,addition,5.0,0.037275105477281675,0.005274621340980861
power_sbm,perturbed_periphery_target,addition,10.0,0.060522373979435676,0.01252736644377301
power_sbm,perturbed_periphery_target,addition,15.0,0.07432470758548379,0.015868067809408016
power_sbm,perturbed_periphery_target,addition,20.0,0.09331143456908153,0.0213326465396653
power_sbm,perturbed_periphery_target,addition,30.0,0.14670200224960817,0.03392196989779358
power_sbm,perturbed_periphery_target,removal,50.0,0.001465597805521514,0.00045626787861153086
power_sbm,perturbed_periphery_target,addition,50.0,0.2529067993412639,0.05528878164175022
power_sbm,perturbed_periphery_target,removal,60.0,0.001997389820671609,0.00036333808272185676
power_sbm,perturbed_periphery_target,removal,70.0,0.0027746125523213884,0.00039385676347183365
power_sbm,perturbed_periphery_target,removal,75.0,0.003009800398683425,0.00042804167362160684
power_sbm,perturbed_periphery_target,removal,80.0,0.0033690890217402316,0.00037266129811580596
power_sbm,perturbed_periphery_target,removal,85.0,0.003604934613018712,0.00030492838144384503
power_sbm,perturbed_periphery_target,removal,90.0,0.003774538867504296,0.00022008428322431076
power_sbm,perturbed_periphery_target,removal,95.0,0.0038603559885252475,0.00011074161731840768
power_sbm,perturbed_periphery_target,removal,98.0,0.0038844335335345105,0.00023747852222902321
power_sbm,perturbed_periphery_target,addition,100.0,0.6475675484210852,0.10689985964946194
power_sbm,perturbed_periphery_target,addition,150.0,1.0396070485543394,0.21819868853983743
power_sbm,perturbed_periphery_target,addition,200.0,1.435686755252313,0.27050025495536956
power_sbm,perturbed_random_target,added_edges,5.0,0.044880748063231286,0.0051292487134762
power_sbm,perturbed_random_target,added_edges,10.0,0.06335767139119063,0.011716003977720333
power_sbm,perturbed_random_target,added_edges,15.0,0.07103094054109961,0.01520144559115323
power_sbm,perturbed_random_target,added_edges,20.0,0.08187807269723126,0.019449289379610282
power_sbm,perturbed_random_target,added_edges,30.0,0.10770275257158396,0.026817369341318776
power_sbm,perturbed_random_target,added_edges,50.0,0.1749612908541512,0.039984097425381226
power_sbm,perturbed_random_target,removed_edges,50.0,0.0004068576051127612,0.00016824660085811726
power_sbm,perturbed_random_target,removed_edges,60.0,0.001007283347132637,0.0003228868747349645
power_sbm,perturbed_random_target,removed_edges,70.0,0.001871684513512379,0.00047021126217461844
power_sbm,perturbed_random_target,removed_edges,75.0,0.0022787565591927007,0.0004228510439302151
power_sbm,perturbed_random_target,removed_edges,80.0,0.002701217894189609,0.00042034318984974616
power_sbm,perturbed_random_target,removed_edges,85.0,0.0030985716975051847,0.0004966881465187316
power_sbm,perturbed_random_target,removed_edges,90.0,0.003400918530858181,0.00044840962115397877
power_sbm,perturbed_random_target,removed_edges,95.0,0.0037302299637285586,0.00028575045429706495
power_sbm,perturbed_random_target,removed_edges,98.0,0.003825307574389541,0.00030534008448203977
power_sbm,perturbed_random_target,added_edges,100.0,0.3701480957316959,0.09738238789469765
power_sbm,perturbed_random_target,added_edges,150.0,0.6636749329212706,0.12379287249689659
power_sbm,perturbed_random_target,added_edges,200.0,0.9133260575020894,0.20417049516512972
ppi,baseline,none,0.0,0.376360859627877,0.0
ppi,perturbed_hub_target,addition,5.0,0.3766416941059391,0.00016921492706754485
ppi,perturbed_hub_target,addition,10.0,0.3769572192982804,0.0003757014289235019
ppi,perturbed_hub_target,addition,15.0,0.3772020272043858,0.0003871677698915328
ppi,perturbed_hub_target,addition,20.0,0.37772813136541067,0.0008102712259201053
ppi,perturbed_hub_target,addition,30.0,0.39210190102002296,0.048163173804141556
ppi,perturbed_hub_target,removal,50.0,0.3623602042967007,0.031221361280660494
ppi,perturbed_hub_target,addition,50.0,0.42194106723153285,0.08116000441938236
ppi,perturbed_hub_target,removal,60.0,0.3696795988347877,0.01923565763062159
ppi,perturbed_hub_target,removal,70.0,0.3735374855941371,0.006368383193762411
ppi,perturbed_hub_target,removal,75.0,0.3736530107047243,0.011460055549990418
ppi,perturbed_hub_target,removal,80.0,0.3717238499788508,0.022492940534273302
ppi,perturbed_hub_target,removal,85.0,0.37459922811668384,0.012543126572282456
ppi,perturbed_hub_target,removal,90.0,0.37609978339237365,0.0001515594844914431
ppi,perturbed_hub_target,removal,95.0,0.3762801807615945,8.127781323114874e-05
ppi,perturbed_hub_target,removal,98.0,0.37633441793586025,5.425907684702659e-05
ppi,perturbed_hub_target,addition,100.0,0.5516200184735129,0.13575444138115847
ppi,perturbed_hub_target,addition,150.0,0.6891693825517496,0.1151218474278115
ppi,perturbed_hub_target,addition,200.0,0.7831499554478226,0.10853622837784206
ppi,perturbed_periphery_target,addition,5.0,1.9378764555089032,0.19576135980435488
ppi,perturbed_periphery_target,addition,10.0,3.4609938618837406,0.43127838486041054
ppi,perturbed_periphery_target,addition,15.0,4.855105271013984,0.48677789925855897
ppi,perturbed_periphery_target,addition,20.0,5.910334251957681,0.6350060985343531
ppi,perturbed_periphery_target,addition,30.0,8.093180618977918,0.6299537724530992
ppi,perturbed_periphery_target,addition,50.0,11.441558449210092,0.809411244592422
ppi,perturbed_periphery_target,removal,50.0,0.7082895588654949,0.14629364862757907
ppi,perturbed_periphery_target,removal,60.0,0.7690607950881191,0.11825462371247675
ppi,perturbed_periphery_target,removal,70.0,0.7925087210020871,0.11929480446600757
ppi,perturbed_periphery_target,removal,75.0,0.8250973609997093,0.08870679134958932
ppi,perturbed_periphery_target,removal,80.0,0.8278380510085631,0.06998600907038038
ppi,perturbed_periphery_target,removal,85.0,0.8075177588637669,0.09049075700723327
ppi,perturbed_periphery_target,removal,90.0,0.7841005836519203,0.10925921533514912
ppi,perturbed_periphery_target,removal,95.0,0.7559459258695251,0.0799268242311506
ppi,perturbed_periphery_target,removal,98.0,0.6684650764316362,0.12070558574088222
ppi,perturbed_periphery_target,addition,100.0,17.195419145070602,0.26579190431864846
ppi,perturbed_periphery_target,addition,150.0,20.692938436618423,0.07898576967971664
ppi,perturbed_periphery_target,addition,200.0,23.673796556148254,0.06800109327651936
ppi,perturbed_random_target,added_edges,5.0,0.5877972924763512,0.11253706938480769
ppi,perturbed_random_target,added_edges,10.0,0.8216800354707243,0.07765401294262449
ppi,perturbed_random_target,added_edges,15.0,0.940617583537373,0.09171178642689663
ppi,perturbed_random_target,added_edges,20.0,1.3380968161250764,0.4224962468634493
ppi,perturbed_random_target,added_edges,30.0,2.7387366680396266,0.5471022418617062
ppi,perturbed_random_target,removed_edges,50.0,0.23978244588835984,0.05386266698737596
ppi,perturbed_random_target,added_edges,50.0,6.321472746236492,0.9288591183274343
ppi,perturbed_random_target,removed_edges,60.0,0.25793582512820984,0.056530252963653396
ppi,perturbed_random_target,removed_edges,70.0,0.2762510797113057,0.05893310410133581
ppi,perturbed_random_target,removed_edges,75.0,0.27605276510442955,0.06399961175561858
ppi,perturbed_random_target,removed_edges,80.0,0.2882756708475768,0.0679188863821661
ppi,perturbed_random_target,removed_edges,85.0,0.3064780599550684,0.06147315921928702
ppi,perturbed_random_target,removed_edges,90.0,0.32149435051680003,0.05758209921366763
ppi,perturbed_random_target,removed_edges,95.0,0.342117897856852,0.05618025506087216
ppi,perturbed_random_target,removed_edges,98.0,0.36515030648285673,0.030137209007585333
ppi,perturbed_random_target,added_edges,100.0,17.612459034290765,1.408757239544685
ppi,perturbed_random_target,added_edges,150.0,30.128797584621694,1.9766879706803329
ppi,perturbed_random_target,added_edges,200.0,43.49500219097081,2.2762657999824047
ppi_conf,baseline,none,0.0,0.3512078695576875,0.0
ppi_conf,perturbed_hub_target,addition,5.0,0.3551953714103228,0.007983488773348325
ppi_conf,perturbed_hub_target,addition,10.0,0.3640985556675806,0.03146189034950918
ppi_conf,perturbed_hub_target,addition,15.0,0.3773129302520457,0.05076315046494258
ppi_conf,perturbed_hub_target,addition,20.0,0.3864526589687321,0.06747385198829446
ppi_conf,perturbed_hub_target,addition,30.0,0.40495077966513304,0.08225986818330872
ppi_conf,perturbed_hub_target,removal,50.0,0.3473352503392529,0.0038160515815708783
ppi_conf,perturbed_hub_target,addition,50.0,0.5105351056075802,0.11920775559013891
ppi_conf,perturbed_hub_target,removal,60.0,0.3494819754936037,0.0036099011218677377
ppi_conf,perturbed_hub_target,removal,70.0,0.350172789016099,0.0017065940359100489
ppi_conf,perturbed_hub_target,removal,75.0,0.3505601139020769,0.0031071410027384695
ppi_conf,perturbed_hub_target,removal,80.0,0.350222301818687,0.0019656505135955855
ppi_conf,perturbed_hub_target,removal,85.0,0.3507859197151318,0.0010981966274911188
ppi_conf,perturbed_hub_target,removal,90.0,0.3510809781700565,0.0005359789553855697
ppi_conf,perturbed_hub_target,removal,95.0,0.3510744807036456,0.0006489441255108344
ppi_conf,perturbed_hub_target,removal,98.0,0.35112548379790787,0.0005360761089451061
ppi_conf,perturbed_hub_target,addition,100.0,0.6641191834244512,0.1018964126483785
ppi_conf,perturbed_hub_target,addition,150.0,0.7812250896663667,0.11087650644022028
ppi_conf,perturbed_hub_target,addition,200.0,0.8638608996838307,0.0719108425162008
ppi_conf,perturbed_periphery_target,addition,5.0,1.9908006810760002,0.20203432135596336
ppi_conf,perturbed_periphery_target,addition,10.0,3.5467743939604817,0.38474821089601285
ppi_conf,perturbed_periphery_target,addition,15.0,4.757334965400073,0.4826974922246265
ppi_conf,perturbed_periphery_target,addition,20.0,6.011551853770174,0.5223470195698416
ppi_conf,perturbed_periphery_target,addition,30.0,7.983081705304537,0.7176699241123927
ppi_conf,perturbed_periphery_target,removal,50.0,0.890688384402158,0.03820825636837759
ppi_conf,perturbed_periphery_target,addition,50.0,11.458756295256087,0.8034866726342222
ppi_conf,perturbed_periphery_target,removal,60.0,0.8857523679992609,0.06476235098256543
ppi_conf,perturbed_periphery_target,removal,70.0,0.8960610152011377,0.04631390520147268
ppi_conf,perturbed_periphery_target,removal,75.0,0.9041916007048778,0.03413493456994332
ppi_conf,perturbed_periphery_target,removal,80.0,0.9006833946146936,0.03561806619872114
ppi_conf,perturbed_periphery_target,removal,85.0,0.8880560106569085,0.04024901320865474
ppi_conf,perturbed_periphery_target,removal,90.0,0.8887069201917502,0.04036347732910773
ppi_conf,perturbed_periphery_target,removal,95.0,0.8560918742452154,0.051253220815488956
ppi_conf,perturbed_periphery_target,removal,98.0,0.7916618735282255,0.09662995069774744
ppi_conf,perturbed_periphery_target,addition,100.0,18.308354200608086,1.0361215362988188
ppi_conf,perturbed_periphery_target,addition,150.0,23.70240728593176,1.0197725748412623
ppi_conf,perturbed_periphery_target,addition,200.0,28.345657447387158,1.3064869489498028
ppi_conf,perturbed_random_target,added_edges,5.0,0.6630642506355113,0.12808783351304703
ppi_conf,perturbed_random_target,added_edges,10.0,0.8598017340625005,0.08499962636603983
ppi_conf,perturbed_random_target,added_edges,15.0,0.9520249338741045,0.03370571225574805
ppi_conf,perturbed_random_target,added_edges,20.0,1.3328968224285975,0.4391648758894141
ppi_conf,perturbed_random_target,added_edges,30.0,2.6490488699256773,0.6745958568868344
ppi_conf,perturbed_random_target,added_edges,50.0,6.334387165499433,0.8925307345519842
ppi_conf,perturbed_random_target,removed_edges,50.0,0.3197049620021803,0.04518781538799623
ppi_conf,perturbed_random_target,removed_edges,60.0,0.33349117522082034,0.03723357860105892
ppi_conf,perturbed_random_target,removed_edges,70.0,0.3476106294471581,0.024112199207947195
ppi_conf,perturbed_random_target,removed_edges,75.0,0.3503128202586509,0.03142311456792214
ppi_conf,perturbed_random_target,removed_edges,80.0,0.35058558705056236,0.019464618320117255
ppi_conf,perturbed_random_target,removed_edges,85.0,0.3526052085795676,0.014141715568289475
ppi_conf,perturbed_random_target,removed_edges,90.0,0.35393343967670987,0.011653307589649619
ppi_conf,perturbed_random_target,removed_edges,95.0,0.3509952830482693,0.007548051483181482
ppi_conf,perturbed_random_target,removed_edges,98.0,0.35129436210191606,0.004813072102226526
ppi_conf,perturbed_random_target,added_edges,100.0,17.707280893954717,1.3410579103765456
ppi_conf,perturbed_random_target,added_edges,150.0,30.227841654309856,2.2167450651292673
ppi_conf,perturbed_random_target,added_edges,200.0,43.81761640272826,2.230176659872174
ppi_er,baseline,none,0.0,14.170359016433938,0.0
ppi_er,perturbed_hub_target,addition,5.0,14.737238997971037,0.5429206709021858
ppi_er,perturbed_hub_target,addition,10.0,15.187471546703284,0.6205814261312631
ppi_er,perturbed_hub_target,addition,15.0,15.710990511049486,0.715591440768402
ppi_er,perturbed_hub_target,addition,20.0,16.315994691501068,0.8453018713531205
ppi_er,perturbed_hub_target,addition,30.0,17.07258737354981,0.9144184707547719
ppi_er,perturbed_hub_target,removal,50.0,5.492237103864607,0.7680604209933283
ppi_er,perturbed_hub_target,addition,50.0,19.25536837245232,1.2236066079040537
ppi_er,perturbed_hub_target,removal,60.0,7.930978875863974,0.6649383464762689
ppi_er,perturbed_hub_target,removal,70.0,9.783938909085292,0.6910808111510822
ppi_er,perturbed_hub_target,removal,75.0,10.843544891225992,0.7699680305023578
ppi_er,perturbed_hub_target,removal,80.0,11.501104482925985,0.788609073765882
ppi_er,perturbed_hub_target,removal,85.0,12.227894671879513,0.7867874057835167
ppi_er,perturbed_hub_target,removal,90.0,12.967169760600111,0.6030273331005158
ppi_er,perturbed_hub_target,removal,95.0,13.756103756999389,0.4881251888556931
ppi_er,perturbed_hub_target,removal,98.0,14.00454657961144,0.2996092353116652
ppi_er,perturbed_hub_target,addition,100.0,25.72324561317194,1.7947924167044917
ppi_er,perturbed_hub_target,addition,150.0,31.816337628724693,2.6227325644159185
ppi_er,perturbed_hub_target,addition,200.0,38.90010299701216,2.643804838503625
ppi_er,perturbed_periphery_target,addition,5.0,16.430308988567596,0.7026284111413101
ppi_er,perturbed_periphery_target,addition,10.0,18.442206259290224,0.8305554225188533
ppi_er,perturbed_periphery_target,addition,15.0,20.40859415912608,0.8009090171958652
ppi_er,perturbed_periphery_target,addition,20.0,22.21479815354696,0.9257456926979142
ppi_er,perturbed_periphery_target,addition,30.0,25.569671083197385,0.9469604295366657
ppi_er,perturbed_periphery_target,removal,50.0,0.9901654319906253,0.24310314286086604
ppi_er,perturbed_periphery_target,addition,50.0,32.01544191747487,1.0683444125988932
ppi_er,perturbed_periphery_target,removal,60.0,2.1570465231130402,0.5763279274644358
ppi_er,perturbed_periphery_target,removal,70.0,3.7649399539634403,0.9408876056593608
ppi_er,perturbed_periphery_target,removal,75.0,5.0608350437403535,0.875603936591339
ppi_er,perturbed_periphery_target,removal,80.0,6.254998679723701,0.945622582057544
ppi_er,perturbed_periphery_target,removal,85.0,7.790998444051883,1.0090120017921282
ppi_er,perturbed_periphery_target,removal,90.0,9.474358834918338,1.052129126180863
ppi_er,perturbed_periphery_target,removal,95.0,11.616068116225902,0.8922814512836799
ppi_er,perturbed_periphery_target,removal,98.0,12.979743366849686,0.7953702147966873
ppi_er,perturbed_periphery_target,addition,100.0,46.127929030632615,1.0384473628167936
ppi_er,perturbed_periphery_target,addition,150.0,58.85272456358325,1.228156932797201
ppi_er,perturbed_periphery_target,addition,200.0,70.61583081742984,1.507505044065287
ppi_er,perturbed_random_target,added_edges,5.0,15.215066852242362,0.6208675099532065
ppi_er,perturbed_random_target,added_edges,10.0,16.341998282118617,0.7646866044892959
ppi_er,perturbed_random_target,added_edges,15.0,17.326746771325457,1.110865634055066
ppi_er,perturbed_random_target,added_edges,20.0,18.386383556565598,0.8682878460732548
ppi_er,perturbed_random_target,added_edges,30.0,20.698732796621602,1.1759928897240197
ppi_er,perturbed_random_target,added_edges,50.0,25.643926326691236,1.287506099569985
ppi_er,perturbed_random_target,removed_edges,50.0,3.4995695699465603,0.6564314407657289
ppi_er,perturbed_random_target,removed_edges,60.0,5.1307489376406235,0.7465903831324174
ppi_er,perturbed_random_target,removed_edges,70.0,7.201564325730958,0.8609713256212255
ppi_er,perturbed_random_target,removed_edges,75.0,8.33943133836091,0.9566910155706518
ppi_er,perturbed_random_target,removed_edges,80.0,9.5450324094767,0.7201185112711999
ppi_er,perturbed_random_target,removed_edges,85.0,10.58328202874259,0.8328795795597476
ppi_er,perturbed_random_target,removed_edges,90.0,11.878246292955339,0.7143423628653474
ppi_er,perturbed_random_target,removed_edges,95.0,12.947738456148478,0.7249276927319165
ppi_er,perturbed_random_target,removed_edges,98.0,13.698304874338868,0.5261516501944006
ppi_er,perturbed_random_target,added_edges,100.0,38.51515581386076,1.9032124279793212
ppi_er,perturbed_random_target,added_edges,150.0,51.55377692300237,2.1016038986668186
ppi_er,perturbed_random_target,added_edges,200.0,65.6359305538799,2.2729137371650494
ppi_sbm,baseline,none,0.0,0.2588103262278982,0.0
ppi_sbm,perturbed_hub_target,addition,5.0,0.27828711233820136,0.04235087290932137
ppi_sbm,perturbed_hub_target,addition,10.0,0.30476224710127275,0.055676939800516405
ppi_sbm,perturbed_hub_target,addition,15.0,0.33195324371063006,0.059702987019528496
ppi_sbm,perturbed_hub_target,addition,20.0,0.3407144250114003,0.07137722421946012
ppi_sbm,perturbed_hub_target,addition,30.0,0.37900677460776033,0.08682682599849169
ppi_sbm,perturbed_hub_target,addition,50.0,0.4396852023131936,0.1055111275795592
ppi_sbm,perturbed_hub_target,removal,50.0,0.2561411534138828,0.015632200316582807
ppi_sbm,perturbed_hub_target,removal,60.0,0.2556946464867166,0.0013285145171997718
ppi_sbm,perturbed_hub_target,removal,70.0,0.2570180520360089,0.0009069994259425665
ppi_sbm,perturbed_hub_target,removal,75.0,0.25746453538590336,0.0007533359632159113
ppi_sbm,perturbed_hub_target,removal,80.0,0.2589810976882177,0.0107873617367399
ppi_sbm,perturbed_hub_target,removal,85.0,0.25815164805970764,0.0005188801196532914
ppi_sbm,perturbed_hub_target,removal,90.0,0.25849145373189725,0.00035555804142334193
ppi_sbm,perturbed_hub_target,removal,95.0,0.25861890819238814,0.00028879086704180026
ppi_sbm,perturbed_hub_target,removal,98.0,0.2587330927331426,0.00018311645029516787
ppi_sbm,perturbed_hub_target,addition,100.0,0.6381551631456428,0.14173293943645712
ppi_sbm,perturbed_hub_target,addition,150.0,0.7651552288063123,0.1112270146320624
ppi_sbm,perturbed_hub_target,addition,200.0,0.8546457196143156,0.08433150759728701
ppi_sbm,perturbed_periphery_target,addition,5.0,2.12645643461738,0.3076054383470927
ppi_sbm,perturbed_periphery_target,addition,10.0,3.7183365583659445,0.34128061883794075
ppi_sbm,perturbed_periphery_target,addition,15.0,4.95669486753349,0.5743151083319213
ppi_sbm,perturbed_periphery_target,addition,20.0,6.316475020337856,0.5775662231278997
ppi_sbm,perturbed_periphery_target,addition,30.0,8.3910520713357,0.695666204349069
ppi_sbm,perturbed_periphery_target,removal,50.0,0.8039724283309101,0.10992607605190824
ppi_sbm,perturbed_periphery_target,addition,50.0,11.955064716330856,0.7837920214085045
ppi_sbm,perturbed_periphery_target,removal,60.0,0.8478111374065879,0.0610993059676667
ppi_sbm,perturbed_periphery_target,removal,70.0,0.8438269117233591,0.09790718029900804
ppi_sbm,perturbed_periphery_target,removal,75.0,0.8679805134205675,0.06994977888193343
ppi_sbm,perturbed_periphery_target,removal,80.0,0.862542452982241,0.07567150077121942
ppi_sbm,perturbed_periphery_target,removal,85.0,0.8551712645785563,0.08301877099854248
ppi_sbm,perturbed_periphery_target,removal,90.0,0.8509145239064747,0.07294224485228787
ppi_sbm,perturbed_periphery_target,removal,95.0,0.8215384344208556,0.063566357253983
ppi_sbm,perturbed_periphery_target,removal,98.0,0.7472259079092857,0.11095188342988435
ppi_sbm,perturbed_periphery_target,addition,100.0,18.75040688878031,0.8266050352940179
ppi_sbm,perturbed_periphery_target,addition,150.0,23.352255266238526,0.244689387721317
ppi_sbm,perturbed_periphery_target,addition,200.0,26.795207103573226,0.3869131149924818
ppi_sbm,perturbed_random_target,added_edges,5.0,0.6351767026662868,0.13954135148380295
ppi_sbm,perturbed_random_target,added_edges,10.0,0.852649175614765,0.06638471236933807
ppi_sbm,perturbed_random_target,added_edges,15.0,0.9553636230256584,0.09505077478515285
ppi_sbm,perturbed_random_target,added_edges,20.0,1.3395428357334183,0.44021109948828085
ppi_sbm,perturbed_random_target,added_edges,30.0,2.6975159572810945,0.6290738866788839
ppi_sbm,perturbed_random_target,removed_edges,50.0,0.28507385885129133,0.04990689193441162
ppi_sbm,perturbed_random_target,added_edges,50.0,5.981072306818407,0.9888541496746293
ppi_sbm,perturbed_random_target,removed_edges,60.0,0.3138289067909792,0.046535674417410286
ppi_sbm,perturbed_random_target,removed_edges,70.0,0.31393965748661473,0.04835294410334476
ppi_sbm,perturbed_random_target,removed_edges,75.0,0.30922618496041093,0.05100432965523771
ppi_sbm,perturbed_random_target,removed_edges,80.0,0.3035841228963973,0.05024618534324032
ppi_sbm,perturbed_random_target,removed_edges,85.0,0.2970016718906397,0.05266225031300906
ppi_sbm,perturbed_random_target,removed_edges,90.0,0.2886162992793276,0.048920594072496694
ppi_sbm,perturbed_random_target,removed_edges,95.0,0.27239958972519945,0.036655947526325304
ppi_sbm,perturbed_random_target,removed_edges,98.0,0.26623374911317566,0.027998060794091187
ppi_sbm,perturbed_random_target,added_edges,100.0,16.85443965507454,1.6117940790133223
ppi_sbm,perturbed_random_target,added_edges,150.0,28.93788258899315,1.8666936714980782
ppi_sbm,perturbed_random_target,added_edges,200.0,42.54136834201137,2.028113618809197
wiki,baseline,none,0.0,0.165048904782737,0.0
wiki,perturbed_hub_target,addition,5.0,0.22588297296164414,0.0671113262023143
wiki,perturbed_hub_target,addition,10.0,0.2510153454315687,0.07541912483360183
wiki,perturbed_hub_target,addition,15.0,0.2812564518564161,0.07208972529027544
wiki,perturbed_hub_target,addition,20.0,0.31202956766667106,0.06242982839886334
wiki,perturbed_hub_target,addition,30.0,0.3379561080868059,0.050962706835054127
wiki,perturbed_hub_target,removal,50.0,0.16341977967140425,0.00075231948260684
wiki,perturbed_hub_target,addition,50.0,0.38997209694662116,0.07022549678470838
wiki,perturbed_hub_target,removal,60.0,0.16576086150696023,0.01734613655479587
wiki,perturbed_hub_target,removal,70.0,0.16441891039425902,0.00038477709245153297
wiki,perturbed_hub_target,removal,75.0,0.16457485003511146,0.0003537208055040207
wiki,perturbed_hub_target,removal,80.0,0.16638956181881726,0.017300342712168144
wiki,perturbed_hub_target,removal,85.0,0.1647900718545778,0.00031943554467879005
wiki,perturbed_hub_target,removal,90.0,0.16491475719299892,0.000216387071984491
wiki,perturbed_hub_target,removal,95.0,0.16495720892938887,0.00017647998509847884
wiki,perturbed_hub_target,removal,98.0,0.16500715749477693,0.0001054424408864792
wiki,perturbed_hub_target,addition,100.0,0.5757403432484826,0.124856780314612
wiki,perturbed_hub_target,addition,150.0,0.7214372369622957,0.12339308717555311
wiki,perturbed_hub_target,addition,200.0,0.8315867635477002,0.0915003396570732
wiki,perturbed_periphery_target,addition,5.0,0.6968734253184182,0.16038910672473666
wiki,perturbed_periphery_target,addition,10.0,1.010626263476186,0.16975557460972376
wiki,perturbed_periphery_target,addition,15.0,1.76909757037161,0.28882064185341094
wiki,perturbed_periphery_target,addition,20.0,2.2397003795429504,0.41079816431331767
wiki,perturbed_periphery_target,addition,30.0,3.3184539345987942,0.4143989430797167
